Datetime,Unix Timestamp,Text
7:30 AM - 2 Dec 2013,1385998237,@kronoton80 you can find all the info on the national strike of local public transport of 6/12 here: http://bit.ly/Ir0NFj.
7:11 AM - 2 Dec 2013,1385997067,Hi @uhohgia you can go to one of the ATM points for payment: http://bit.ly/139S82A.
6:32 AM - 2 Dec 2013,1385994769,@marosaci you find all the details on the national strike of local public transport on Friday at this link: http://bit.ly/Ir0NFj.
6:25 AM - 2 Dec 2013,1385994345,#bus66: slowdowns (spontaneous manifestation in via Archimede/via Milano in Peschiera Borromeo). #ATM
2:29 AM - 2 Dec 2013,1385980192,@phretor could you please forward the message with the details to the form dedicated? http://bit.ly/WWEdnV we will check thanks.
2:18 AM - 2 Dec 2013,1385979498,@fimianif thanks for pointing that out. We did a check on Panel will be repaired.
1:44 AM - 2 Dec 2013,1385977469,@AliceMerico HI must renew your student profile at the beginning of the school year. Here all the info: http://bit.ly/1edW9X3.
1:37 AM - 2 Dec 2013,1385977074,#bus74 #bus95: slowdowns (collision between private vehicles). #ATM #Milano
11:59 PM - 1 Dec 2013,1385971159,@FraZaffarano the line follows the normal route through p.za VI Febbraio and p.za V Giornate. Details at: http://bit.ly/1cNPX5F.
11:55 PM - 1 Dec 2013,1385970950,#tram3 #bus95: delays (traffic). #ATM #Milano
11:54 PM - 1 Dec 2013,1385970842,@ _ Sareh _ has been called a national strike of local public transport for Friday, 6/12. For details: http://bit.ly/Ir0NFj.
10:00 PM - 1 Dec 2013,1385964056,Happy Monday from @atm_informa. Follow us till 20 for real-time updates on mobility. #ATM #Milano
11:00 AM - 29 Nov 2013,1385751658,Goodbye from #ATM informs. We come back Monday morning at 7 to update you on mobility in real time.
10:45 AM - 29 Nov 2013,1385750725,6/12: national public transport #sciopero. At 8 45 http://bit.ly/Ir0NFj 12 45 #Milano discomfort at possible. #ATM
10:00 AM - 29 Nov 2013,1385748039,From 2/12 to 10 30: #bus63 change the location for about a week (road works via Bagarotti) http://bit.ly/1cbYAss. #ATM
9:40 AM - 29 Nov 2013,1385746807,1/12: #bus67 change the location from 7 30 to about 20 (road works via Quinto Romano) http://bit.ly/1b0cMop. #ATM
7:51 AM - 29 Nov 2013,1385740299,From 1/12: #bus201 #bus328 change the path to Rozzano on Sundays in December (folklore) http://bit.ly/Iuinbm.
6:57 AM - 29 Nov 2013,1385737050,#tram14 #tram19: resume regular route with no hiccups after deviation (technical problem solved). #ATM #Milano
6:32 AM - 29 Nov 2013,1385735561,#Inter-#Sampdoria: here are the services provided by #ATM for the game on Sunday afternoon at San Siro http://bit.ly/18N1vao. #SerieA
6:01 AM - 29 Nov 2013,1385733671,@Zukka75 service starts at approximately 6.00 and ends around 00.30. For details, contact GiroMilano: http://bit.ly/GiroMilano.
5:58 AM - 29 Nov 2013,1385733483,#tram2: slowdowns (technical problem). #ATM #Milano
5:56 AM - 29 Nov 2013,1385733410,@masol_82 #tram14 and #tram19 deviate to a technical glitch at a car of the line 90. Replacement buses are available.
5:56 AM - 29 Nov 2013,1385733368,#tram19: deviates between piazza Firenze piazza Cacciatori delle Alpi (technical problem). The bus is not covered. #ATM #Milano
5:54 AM - 29 Nov 2013,1385733240,#tram14: ends in piazzale Cimitero Monumentale (technical problem). Bus to the terminus of Cemetery. #ATM #Milano
5:47 AM - 29 Nov 2013,1385732858,#artigianoinfiera 8/30/11 to 12: from details on tickets and services provided by #ATM to reach Rho Trade Fair Centre http://bit.ly/1ewfeCT 
4:44 AM - 29 Nov 2013,1385729051,#tram4: resumes the regular route with no hiccups after turning for aerial network damaged by truck. #ATM #Milano
2:31 AM - 29 Nov 2013,1385721102,#tram5: ends at viale Ca Granda/texts (overhead wire damaged by trucks). Bus to the terminus Ospedale Maggiore. #ATM
2:30 AM - 29 Nov 2013,1385721011,#tram4: ends in piazzale Maciachini (overhead wire damaged by trucks). Bus to the last stop North Park. #ATM #Milano
2:18 AM - 29 Nov 2013,1385720310,#artigianoinfiera 8/12/11 from 30 to: all info about tickets and #ATM services to reach Rho http://bit.ly/1ewfeCT. @artigiano_fiera
12:48 AM - 29 Nov 2013,1385714884,@maxperri71 thanks for writing and have a nice day.
12:33 AM - 29 Nov 2013,1385714008,#bus51 #bus52: deviate from via Suzzani via Palanzone/Kotor (urgent works to water mains in via Lanfranco of the stack). #ATM #Milano
12:27 AM - 29 Nov 2013,1385713646,@ 3Ghigo there was a technical glitch in a train now resolved. The movement on the line is normal.
12:26 AM - 29 Nov 2013,1385713602,@maxperri71 the train has broken down out of service for carrying out technical inspections and resolve the inconvenience we apologize.
11:29 PM - 28 Nov 2013,1385710182,#bus86: slowdowns (heavy traffic). #ATM #Milano
11:11 PM - 28 Nov 2013,1385709065,#tram1: resumes the regular route with no hiccups after turning for a collision between private vehicles. #ATM #Milano
10:36 PM - 28 Nov 2013,1385706990,#tram1 > Castles: deviates from pza pza Florence Castles (collision between private vehicles). Connecting bus into the journey not flown. #ATM #Milano
10:02 PM - 28 Nov 2013,1385704923,Normal traffic conditions on the surface and underground lines. Good day from @atm_informa.
11:01 AM - 28 Nov 2013,1385665286,See you tomorrow from #ATM informs. From 7 to 20 tweeting live updates on mobility in #Milano.
10:42 AM - 28 Nov 2013,1385664132,@sybelle good evening there is some slowdown on the line for traffic.
10:41 AM - 28 Nov 2013,1385664100,#bus92: delays (traffic in viale Abruzzi). #ATM #Milano
10:15 AM - 28 Nov 2013,1385662508,#tram33 > Lunigiana: deviates from viale Tunisia in via Filzi (accident). Connecting bus between v. Vittorio Veneto and v. Farrelly. #ATM #Milano
8:17 AM - 28 Nov 2013,1385655434,#bus54 #bus61 #busX73: slowdowns (event near San Babila). #ATM #Milano
6:56 AM - 28 Nov 2013,1385650578,#tram7: resumes normal path with no hiccups after turning for parked cars without authorisation. #ATM #Milano
6:50 AM - 28 Nov 2013,1385650249,#tram7: bus between Viale Fulvio Testi/v. Santa Monica and Viale Fulvio Testi/Viale Ca Granda (irregular parked cars). Alternatively #M5. #ATM
5:39 AM - 28 Nov 2013,1385645950,#tram1: ends in via Settembrini/Vitruvius (irregular parked cars). Bus to the last stop. #ATM #Milano
4:34 AM - 28 Nov 2013,1385642092,@giuliacarrarini you can find all changes that affect the line at this link: http://bit.ly/14WV6o8.
2:29 AM - 28 Nov 2013,1385634545,#tram3 > Cathedral: resumes the regular route with no hiccups. #ATM #Milano
2:21 AM - 28 Nov 2013,1385634084,#tram3 > Cathedral: deviates from p.za XXIV Maggio in p.za Abbiategrasso (irregular parked cars). The bus is not covered. #ATM #Milano
1:17 AM - 28 Nov 2013,1385630260,28/11: #tram7 change the path from 10.30 to 12 approximately (maintenance) http://bit.ly/1cNOtsf. #ATM #Milano
12:43 AM - 28 Nov 2013,1385628190,@A_Natalizio the line change the location for road works. There is a bus connection V Giornate-Hungary: http://bit.ly/1cNPX5F.
12:09 AM - 28 Nov 2013,1385626194,@darthpelo the #tram12 change the location for emergency roadworks in c.so XXII March. For details: http://bit.ly/1cNPX5F.
11:31 PM - 27 Nov 2013,1385623877,#bus86: slowdowns (heavy traffic). #ATM #Milano
10:01 PM - 27 Nov 2013,1385618478,Good morning from @atm_informa follow us till 20 for real time updates on mobility. #ATM #Milano
11:01 AM - 27 Nov 2013,1385578872,Good bye. #Tram12 #tram27 #bus73 #busN27 change the path from 21.30 to roadworks c.so XXII March http://bit.ly/1cNPX5F 
9:51 AM - 27 Nov 2013,1385574680,@autoironico72 the cars circulating on line with possible delays there is a bus service to support between Limbiate and Comasina.
8:52 AM - 27 Nov 2013,1385571134,#bus83 #bus172 et al. bus Milan-Desio: modify the path for 45 days or so (road works via Bauer) http://bit.ly/1a4CpQq.
7:44 AM - 27 Nov 2013,1385567094,#bus51 #bus52: change the path (road works via Arganini and via Marmolada). More details here: http://bit.ly/1iflnZC.
6:40 AM - 27 Nov 2013,1385563208,#bus924: change the path in Vimodrone for 15 days (road works via Borsellino) http://bit.ly/1hievt4. #ATM
5:44 AM - 27 Nov 2013,1385559889,From today (21.30) until 6/12: #tram12 #tram27 #bus73 #busN27 change the path (roadworks) http://bit.ly/1cNPX5F.
4:03 AM - 27 Nov 2013,1385553784,@masol_82 Hi we tested. This is a repeated action by persons unknown. There are no theft or damage.
3:21 AM - 27 Nov 2013,1385551310,@MilanoLovesFood Hi in the coming months the operation will be extended to all ATM of surface and underground.
1:34 AM - 27 Nov 2013,1385544856,@Alexiss079 thank you for the tip was forwarded the request to the competent Department.
1:20 AM - 27 Nov 2013,1385544016,@Norella17 thank you for taking the time to write. The competent Department shall be informed are ongoing maintenance.
12:12 AM - 27 Nov 2013,1385539956,#tram12 #tram14: slowdowns (technical glitch in a car). #ATM #Milano
12:04 AM - 27 Nov 2013,1385539448,#bus37: delays (traffic in the monumental zone/Garibaldi). #ATM #Milano
10:26 PM - 26 Nov 2013,1385533602,#tram1: slowdowns (irregular parked cars now removed). #ATM #Milano
10:00 PM - 26 Nov 2013,1385532014,Good morning from #ATM informs. Follow us till 20 for information on the movement of public transport in #Milano.
11:00 AM - 26 Nov 2013,1385492438,See you tomorrow from #ATM informs. We update you on mobility in #Milano from 7 to 20.
10:00 AM - 26 Nov 2013,1385488854,@AndreLuzza were some minutes to stop the fall of a motorcyclist without serious consequences. There are no slowdowns for lines.
9:37 AM - 26 Nov 2013,1385487442,#M2 > Cologno/Gessate: regular circulation resumes after delays to rescue a passenger. #ATM #Milano
9:15 AM - 26 Nov 2013,1385486137,@doopar there are delays on the line > Cologno/Gessate following an emergency intervention per passenger taken ill.
8:55 AM - 26 Nov 2013,1385484957,#M2 > Cologno/Gessate: slow (after rescuing passenger taken ill in Lanza). #ATM #Milano
7:30 AM - 26 Nov 2013,1385479818,#bus92: delays (traffic in viale Abruzzi). #ATM #Milano
3:56 AM - 26 Nov 2013,1385466960,@lorenzo_anile thanks for reporting we will update.
3:54 AM - 26 Nov 2013,1385466893,@lorenzo_anile Please note that the news is available in the Traffic section of the site: http://bit.ly/IeXem1.
3:27 AM - 26 Nov 2013,1385465275,#bus220: change the path in Rozzano until 30/1 (road works in via Guido Rossa) http://bit.ly/IeXem1. #ATM
3:01 AM - 26 Nov 2013,1385463676,#tram9 #tram33: resume regular route with no hiccups (manifestation in via Filzi concluded). #ATM #Milano
1:41 AM - 26 Nov 2013,1385458876,#tram9: deviates between Filzi/Galvani and Veneto/Lai #tram33: deviates between Filzi/Galvani and Settembrini/Tunisia (manifestation in via Filzi).
12:03 AM - 26 Nov 2013,1385453015,@laurelcondor we suggest that you write to the form: http://bit.ly/WWEdnV. Thanks and have a nice day.
10:00 PM - 25 Nov 2013,1385445633,Good morning from @atm_informa. Follow us till 20 for real time updates on mobility. #ATM #Milano
11:00 AM - 25 Nov 2013,1385406008,Good evening from #ATM informs. Infomobility tweets back tomorrow at 7 follow us to be updated in real time.
10:38 AM - 25 Nov 2013,1385404683,From today: #M2 > Gessate ends in Gorgonzola from 22 to end service (jobs for Tangenziale Est). The bus is: http://bit.ly/Ic1Etw.
10:21 AM - 25 Nov 2013,1385403664,#bus87: slowdowns (public transportation via De Marchi/via Breda). #ATM #Milano
9:26 AM - 25 Nov 2013,1385400372,#tram9 #tram23: slowdowns (technical glitch in a car). #ATM #Milano
9:14 AM - 25 Nov 2013,1385399672,#tram2: resumes normal path with no hiccups after turning for parked cars without authorisation. #ATM #Milano
8:58 AM - 25 Nov 2013,1385398727,#bus49 > Batch et al. bus #tram16 > Esquilino: resume regular route. #ATM #Milano
8:54 AM - 25 Nov 2013,1385398499,#tram2: ends in Porta Genova (irregular parked cars). Bus to the terminus in piazzale Negrelli. #ATM #Milano
8:17 AM - 25 Nov 2013,1385396240,#bus40 > Bonola M1: resumes the regular route after deviation (local police intervention via Brunetti concluded). #ATM
8:06 AM - 25 Nov 2013,1385395609,#bus86 > via hospital Benefactors: deviates from viale Monza/via River via Venosta (collision between private vehicles). #ATM #Milano
8:06 AM - 25 Nov 2013,1385395583,#bus81 > piazza Bottini: deviates between viale Monza/via Fiume and via De Marchi (collision between individuals). #ATM #Milano
7:39 AM - 25 Nov 2013,1385393990,@giacogiaco__ between you quoted is for road use cumulative or urban Intercity tickets and passes.
7:11 AM - 25 Nov 2013,1385392315,#tram3 > via Cantù: deviates from Abbiategrasso square to piazza XXIV Maggio. Bus service in the journey not flown. #ATM
6:57 AM - 25 Nov 2013,1385391468,#tram1: resumes the regular route with no hiccups after turning for a collision between private individuals. #ATM #Milano
6:46 AM - 25 Nov 2013,1385390810,@SergioSierra67 for impacting between individuals on #tram1 > Castles deviates from Lazzaretto/Vittorio Veneto to Tommaso Grossi/Cordusio. The bus comes.
6:39 AM - 25 Nov 2013,1385390388,#tram1 > Castles: deviates from via Lazzaretto/Vittorio Veneto in via Tommaso Grossi/Cordusio (collision between individuals). The bus is not covered.
5:13 AM - 25 Nov 2013,1385385221,#tram2 #tram4 #bus70: slowdowns (technical glitch in a car). #ATM #Milano
1:14 AM - 25 Nov 2013,1385370861,#bus40 > Bonola M1: deviates from via Palizzi via Pareto (local police intervention via Brunetti). #ATM #Milano
1:00 AM - 25 Nov 2013,1385370047,Hi @danturi89 you need to load on your card U + 1 extension area. For more information: http://bit.ly/AbbonamentiUrbani ...
12:54 AM - 25 Nov 2013,1385369691,#M2: resumes normal movement towards all directions after slowing down to rescue a passenger. #ATM #Milano
12:38 AM - 25 Nov 2013,1385368691,@somis @hearmeproperly you can load the extension on your card and validate it at any station. http://bit.ly/AbbonamentiUrbani ...
12:09 AM - 25 Nov 2013,1385366969,#M2: slowdowns in all directions (aid per passenger taken ill). #ATM #Milano
12:08 AM - 25 Nov 2013,1385366919,@elisdono line has delays following the rescue in a passenger taken ill on board a train.
12:04 AM - 25 Nov 2013,1385366673,#M2 > Abbiategrasso/Assago Forum: slowdowns (assistance to a passenger taken ill). #ATM #Milano
11:48 PM - 24 Nov 2013,1385365710,#bus92: slowdowns (work in viale Umbria). #ATM #Milano
11:22 PM - 24 Nov 2013,1385364174,#bus86: slowdowns (heavy traffic). #ATM #Milano
10:00 PM - 24 Nov 2013,1385359211,Hello and good week starts from #ATM. Follow us till 20 to stay updated on the movement by underground and surface.
11:00 AM - 22 Nov 2013,1385146818,Good bye. 24/11: #M2 > Gessate ends in Gorgonzola (works for Tangenziale Est). Bus between Gorgonzola and Gessate http://bit.ly/18ah8bu.
10:08 AM - 22 Nov 2013,1385143725,#bus37: slowdowns (heavy traffic in the area via Ferrari/Procaccini). #ATM #Milano
9:40 AM - 22 Nov 2013,1385142056,24/11: #bus321 change the path beginning at approximately 20 service Buccinasco (fair) http://bit.ly/19KoVc8. #ATM
8:52 AM - 22 Nov 2013,1385139155,From today: #bus47 change the location for 3 months or so (road works via Parenzo) http://bit.ly/1bILVK7. #ATM #Milano
8:25 AM - 22 Nov 2013,1385137528,24/11: #bus50 #bus61 change the path from 7 to 23 about (event in via Lorenteggio) http://bit.ly/1iuNge7. #ATM #Milano
8:23 AM - 22 Nov 2013,1385137437,@IlCafaro escalator is under maintenance. For more details please write to the form: http://bit.ly/WWEdnV. Have a good evening.
8:10 AM - 22 Nov 2013,1385136655,@annalisavola a car is just left from the terminus and another is coming the line slowed after technical problem solved.
7:29 AM - 22 Nov 2013,1385134189,#tram24: resumes the regular route with no hiccups (technical problem solved). #ATM #Milano
7:20 AM - 22 Nov 2013,1385133652,24/11: #bus77 #bus95 change the path from 7 to 22 about (the event via Ravenna) http://bit.ly/1fUNPLY. #ATM #Milano
7:15 AM - 22 Nov 2013,1385133304,#tram24: ends in via Ripamonti/Bligny (technical problem). Connecting bus to the terminus •. #ATM #Milano
6:18 AM - 22 Nov 2013,1385129892,@Alexspera in Zadar-Baker is in #M5 service. For more information http://bit.ly/laLilla. Have a nice day.
5:20 AM - 22 Nov 2013,1385126441,23-24/11: #bus94 change the location from 7 to 18 (road works via Manin) http://bit.ly/1cEZBaH. #ATM #Milano
4:45 AM - 22 Nov 2013,1385124341,#tram24: resumes normal path with possible delays after turning for parked cars without authorisation. #ATM #Milano
4:38 AM - 22 Nov 2013,1385123888,#Milan-#Genoa: here is the #ATM service scheduled for tomorrow night's game at San Siro. http://bit.ly/17OwNio #Milano #SerieA
3:03 AM - 22 Nov 2013,1385118209,#bus92 > Varè: end the races via Broglio/Bovisasca (irregular parked cars). #ATM #Milano
1:52 AM - 22 Nov 2013,1385113965,@geboyer good morning in these cases immediately alerts the police can ask the station staff to give you assistance.
12:26 AM - 22 Nov 2013,1385108811,#M2: the circulation resumes regular in all directions after the slowdown. #ATM #Milano
12:22 AM - 22 Nov 2013,1385108557,@LaChiaraLa there are delays on the line's coming back normal circulation. We apologize for the inconvenience.
12:18 AM - 22 Nov 2013,1385108331,@Fra_Spurio there are still some delays on the line for technical problem now solved. We apologize for the inconvenience.
12:07 AM - 22 Nov 2013,1385107650,#tram2: ends the rides in Porta Genova (irregular parked cars). Connecting with buses operating to the terminus Negrelli. #ATM
12:05 AM - 22 Nov 2013,1385107524,@matteo_dibella is the line slowed from Vimodrone towards centro for a technical glitch in Cimiano.
12:04 AM - 22 Nov 2013,1385107440,#bus62: slowdowns (conduct of the market). #ATM #Milano
12:01 AM - 22 Nov 2013,1385107270,#bus95: delays (traffic). #ATM #Milano
12:00 AM - 22 Nov 2013,1385107200,#tram16: slowdowns (technical problem). #ATM #Milano
11:55 PM - 21 Nov 2013,1385106951,@ _ Sareh _ sorry the line slowed for technical problem. We'll keep you updated.
11:53 PM - 21 Nov 2013,1385106786,@PaolaSaci the line slowed towards the Centre for technical problem. We apologize for the inconvenience.
11:48 PM - 21 Nov 2013,1385106504,#M2 > Abbiategrasso/Assago: slowdowns from Cologno Nord and Vimodrone (technical glitch in Cimiano). #ATM #Milano
11:38 PM - 21 Nov 2013,1385105918,@mx5red1 there was a technical glitch in Cimiano slowed movement. Follow us for updates.
11:35 PM - 21 Nov 2013,1385105722,#tram15: delays: (technical glitch in a car). #ATM #Milano
11:20 PM - 21 Nov 2013,1385104814,@dori7669 from an initial check are not significant slowdowns. Where are you located?
10:00 PM - 21 Nov 2013,1385100007,Happy Friday from #ATM informs.   Up to 20 tweeting mobility information in real time.
11:01 AM - 21 Nov 2013,1385060498,Good evening from @atm_informa give you an appointment tomorrow morning at 7 with updates on mobility in #Milano.
10:00 AM - 21 Nov 2013,1385056813,#tram9 #tram23: slowdowns (technical problem solved). Bus to support between Pta and Pta Pta Pta between Roman and Gina Genova Genoa.
9:56 AM - 21 Nov 2013,1385056567,@Zebbolo there was a technical problem that we are solving the lines circulate with delays. We apologize.
9:35 AM - 21 Nov 2013,1385055355,@paginescure there was a technical glitch in a car. Others are coming in the area of Lima.
8:54 AM - 21 Nov 2013,1385052865,@MaRivoire there was a technical glitch in a car. The movement on the line is normal.
8:23 AM - 21 Nov 2013,1385050994,#tram9: resumes the regular route with no hiccups after diversion (intervention of firefighters concluded). #ATM #Milano
8:18 AM - 21 Nov 2013,1385050698,#bus58 #bus94: resume regular route after deviation (passage of the authorities concluded). #ATM #Milano
7:54 AM - 21 Nov 2013,1385049251,#tram9: ends in piazzale di Porta Lodovica (fire brigade intervention). Connecting bus to Porta Genova. #ATM #Milano
6:20 AM - 21 Nov 2013,1385043626,#bus58 #bus94: ending in piazzale Cadorna (step of the authorities). #ATM #Milano
6:08 AM - 21 Nov 2013,1385042930,#bus64: resumes the regular route after turning for roadworks via Cabella. #ATM #Milano
5:44 AM - 21 Nov 2013,1385041450,@davide_m1980 for more detailed information about us to the form you find here: http://bit.ly/WWEdnV.
4:18 AM - 21 Nov 2013,1385036306,#bus61: does not pass in via Alemagna (Road temporarily closed to traffic). #ATM #Milano
2:41 AM - 21 Nov 2013,1385030502,#bus95: slowdowns (Lot area traffic). #ATM #Milano
12:59 AM - 21 Nov 2013,1385024363,@SabatiniEster Hello here are the news: http://bit.ly/1fVsXnF. Follow us to be always informed about planned path changes
12:17 AM - 21 Nov 2013,1385021872,#tram14 #bus86 #bus925: delays (traffic); #bus57: slowdowns (road works via Varesina). #ATM #Milano
11:26 PM - 20 Nov 2013,1385018786,#bus93: slowdowns (technical glitch in a car now resolved). #ATM #Milano
11:00 PM - 20 Nov 2013,1385017213,#bus93 > Lambrate: ending the races via Gabrio Rosa (technical glitch in a car). #ATM #Milano
10:15 PM - 20 Nov 2013,1385014549,21/11: #bus58 #bus64 change the path from 7.30 to 18 about (road works via Cabella) http://bit.ly/1fVsXnF. #ATM #Milano
10:02 PM - 20 Nov 2013,1385013724,Good morning from #ATM informs. Follow us till 20 we will keep you informed in real time about mobility.
11:03 AM - 20 Nov 2013,1384974200,See you tomorrow. #tram3 #tram15 change the path until 29/11 from 10 to 16 (work on the tramway network): http://bit.ly/18B5kie.
10:35 AM - 20 Nov 2013,1384972515,#tram16: resumes normal path with no hiccups after turning for parked cars without authorisation. #ATM #Milano
10:18 AM - 20 Nov 2013,1384971484,#tram16: deviates from largo d'Ancona in piazzale Baracca (irregular parked cars). Reinforced bus between largo d'Ancona and the terminus Segesta.
10:05 AM - 20 Nov 2013,1384970747,#tram33: ends in via Filzi/IV Novembre (irregular parked cars). Alternatively #tram5 #bus42 between via Filzi/IV Novembre and Lunigiana.
9:40 AM - 20 Nov 2013,1384969252,#bus61 #bus67: slowdowns (collision between private vehicles). #bus72: delays (busy traffic in via Gallarate). #ATM #Milano
9:03 AM - 20 Nov 2013,1384967010,#tram2 #bus92: slowdowns (shock among others). #ATM #Milano
8:35 AM - 20 Nov 2013,1384965330,#bus42: delays (busy traffic in piazzale Istria). #ATM #Milano
8:24 AM - 20 Nov 2013,1384964665,#bus37: delays (traffic in via Procaccini/Garibaldi). #bus53: delays (traffic in via Carlo Marx Sesto San Giovanni).
8:23 AM - 20 Nov 2013,1384964624,#bus90: traffic delays. #ATM #Milano
8:08 AM - 20 Nov 2013,1384963726,@MatteoCuturello to receive the information you need you can write to the form you find here: http://bit.ly/WWEdnV. Have a good evening.
5:39 AM - 20 Nov 2013,1384954797,#bus95: delays (busy traffic in different areas of the city). #ATM #Milano
5:12 AM - 20 Nov 2013,1384953125,@pikkolina94 the lines change the path from 10 to about 16. You can find all the info at this link: http://bit.ly/18B5kie.
4:44 AM - 20 Nov 2013,1384951444,#tram2 #tram4: resume regular paths with no hiccups after turning for a collision between private individuals. #ATM #Milano
4:15 AM - 20 Nov 2013,1384949700,#tram2: ends racing in via Farini\Bassi. Replacement bus service to and from the terminus Bausan (collision between individuals). #ATM #Milano
4:13 AM - 20 Nov 2013,1384949599,#tram4 > Castle: ends in Maciachini; > North Park: ends in via Farini\Ferrari. Bus between Maciachini and ple Baiamonti (collision between private individuals)
1:31 AM - 20 Nov 2013,1384939868,@emapelly no the modernization of trams is expected until November 29: http://bit.ly/18B5kie.
1:13 AM - 20 Nov 2013,1384938826,@antodna good morning you can charge your subscription online at this link: http://bit.ly/14S4KLK.
12:15 AM - 20 Nov 2013,1384935347,#bus57: slowdowns (road works via Varesina). #ATM #Milano
10:00 PM - 19 Nov 2013,1384927248,Good morning from #ATM. Follow us till 20 to receive updates on mobility in #Milano.
11:01 AM - 19 Nov 2013,1384887673,Goodbye from @atm_informa. Infomobility Tweets are back tomorrow morning at 7. #ATM #Milano
9:58 AM - 19 Nov 2013,1384883923,20/11 from 9.30 event with Parade (c.so Venezia-civic Arena): detours and slowdowns for some lines http://bit.ly/1aq4DJu.
9:55 AM - 19 Nov 2013,1384883730,@D_Coyote_P an inconvenience now resolved resulted in a slight increase in waiting times the circulation on the line is normal.
9:07 AM - 19 Nov 2013,1384880860,#bus702 #bus708: do not pass in via Alberto da Giussano (manifestation). Alternatively come in via Copernico. #ATM
9:04 AM - 19 Nov 2013,1384880690,#tram33: resumes the regular route with no hiccups after turning for parked cars without authorisation. #ATM #Milano
8:53 AM - 19 Nov 2013,1384879993,#tram33 > Lunigiana: ends in Centrale FS (irregular parked cars). Alternatively #bus42 until the end of the line. #ATM #Milano
8:43 AM - 19 Nov 2013,1384879418,#tram1 #tram19: slowdowns (technical problem). #ATM #Milano
7:08 AM - 19 Nov 2013,1384873714,Hello @KrisaH92 you can find all info about services provided by ATM at this link: http://bit.ly/19D5ZvS.
5:54 AM - 19 Nov 2013,1384869271,#bus92: slowdowns (road works in viale Abruzzi). #ATM #Milano
3:52 AM - 19 Nov 2013,1384861967,#tram3 #tram15 change the path until 29/11 from 10 to 16 (modernisation of tram network) http://bit.ly/18B5kie.
3:39 AM - 19 Nov 2013,1384861195,@manuelacas02 the line has slowed for heavy traffic in different areas of the city: http://bit.ly/1aD4KjW.
2:14 AM - 19 Nov 2013,1384856073,@filosippos1 are all ways of validating your membership at this link: http://bit.ly/WuQ96A.
1:06 AM - 19 Nov 2013,1384851989,Heavy traffic in different areas of the city: traffic delays for some surface lines http://bit.ly/1aD4KjW. #ATM #Milano
12:27 AM - 19 Nov 2013,1384849632,#bus62 #bus68 #bus79 #bus87: delays (busy traffic in different areas of the city). #ATM #Milano
12:15 AM - 19 Nov 2013,1384848951,#bus39 #bus50 #bus54 #bus57 #bus58 #bus60 #bus61 #bus66 #bus81 #bus86 #bus91 #bus92 #bus95: slowdowns (heavy traffic). #ATM #Milano
12:05 AM - 19 Nov 2013,1384848359,#tram12: slowdowns (aid to a passenger). #ATM #Milano
12:01 AM - 19 Nov 2013,1384848066,#tram2 > Negrelli: resumes the regular route after turning for help to a passenger. #ATM #Milano
11:51 PM - 18 Nov 2013,1384847504,@Sajiko sorry there are delays on the line because of a technical glitch in a car.
11:50 PM - 18 Nov 2013,1384847408,#tram2 > Negrelli: end the rides in porta Genova (aid to a passenger taken ill). Bus to the last stop. #ATM
10:57 PM - 18 Nov 2013,1384844255,#tram12 #tram23 #tram27: slowdowns (technical problem now solved in a car). #ATM #Milano
10:00 PM - 18 Nov 2013,1384840846,Good morning from #ATM informs. Follow us tweeting updates on mobility up to 20.
11:00 AM - 18 Nov 2013,1384801222,See you tomorrow from @atm_informa. Follow us from 7 for updates on mobility. #ATM #Milano
10:30 AM - 18 Nov 2013,1384799426,#tram3: slowdowns (irregular parked cars removed). #ATM #Milano
10:24 AM - 18 Nov 2013,1384799056,#tram4: resumes the regular route with no hiccups (technical problem solved). #ATM #Milano
9:57 AM - 18 Nov 2013,1384797449,#tram4 > Castle: deviates from Ospedale Maggiore in via Farini/Netherlands (technical problem). #ATM #Milano
9:35 AM - 18 Nov 2013,1384796112,#tram12 #tram15 #tram27: slowdowns (accident). #ATM #Milano
9:00 AM - 18 Nov 2013,1384794046,#bus92: delays (traffic in viale Abruzzi). #ATM #Milano
8:41 AM - 18 Nov 2013,1384792900,#tram2 #bus325 #bus351: resume regular route with no hiccups after turning for a collision between private individuals. #ATM #Milano
8:33 AM - 18 Nov 2013,1384792392,#bus325 #bus351: deviate from Lodovico il Moro/Kassala to Lodovico il Moro/Richard (collision between individuals). #ATM #Milano
8:31 AM - 18 Nov 2013,1384792306,#tram2: ends in Porta Genova (collision between individuals). Connecting bus between Porta Genova and Nabeel. #ATM #Milano
5:45 AM - 18 Nov 2013,1384782320,#bus57: slowdowns (road works via Varesina). #ATM #Milano
4:14 AM - 18 Nov 2013,1384776848,@silvia_ia it was a system update we inform you that the movement on the line is normal.
3:32 AM - 18 Nov 2013,1384774375,#bus72 #bus80: slowdowns (technical problem solved). #ATM #Milano
3:02 AM - 18 Nov 2013,1384772563,#tram2 #tram4 #bus70: slowdowns (aid to a passenger). #ATM #Milano
2:39 AM - 18 Nov 2013,1384771147,From today: #bus700 change the location for 4 days in Sexten (road works via Volontari del Sangue) http://bit.ly/1fO76P9. #ATM
2:20 AM - 18 Nov 2013,1384770044,@fedeanimation Hi you can confirm that you can use the ticket already stamped for one step even by metro.
1:31 AM - 18 Nov 2013,1384767063,@Fabri_Ciofalo is your subscription will be valid until Sunday. If you have a ticket-by-6 you will find the info here: http://bit.ly/1aAM9oK.
